genre,rate,metascore,votes,user_reviews,critic_reviews,popularity,awards_nominations,Oscar_nominated,Golden_Globes_nominated,BAFTA_nominated,Screen_Actors_Guild_nominated,Critics_Choice_nominated,Directors_Guild_nominated,Producers_Guild_nominated,Art_Directors_Guild_nominated,Writers_Guild_nominated,Costume_Designers_Guild_nominated,Online_Film_Television_Association_nominated,Online_Film_Critics_Society_nominated,People_Choice_nominated,London_Critics_Circle_Film_nominated
Biography|Crime|Drama,6.9000001,68,129502,305,399,449,6,0,0,0,1,2,0,0,0,0,0,1,0,0,0
Drama|Sci-Fi,7.5,55,292874,835,513,558,13,0,1,0,0,3,0,0,1,0,1,3,2,0,0
Action|Adventure|Sci-Fi,8.80000019,74,1534936,2846,649,135,60,8,4,9,1,10,1,1,1,1,1,13,5,3,3
Comedy|Family,6,30,186929,312,180,1599,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Drama|Thriller,7.30000019,73,48974,181,213,1372,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Action|Comedy|Crime,6.69999981,64,195658,317,267,1004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Action|Adventure|Fantasy,6.4000001,40,335030,1658,597,29,4,1,0,0,0,1,0,0,0,0,0,1,0,2,0
Action|Adventure|Mystery,6.30000019,43,207388,542,404,1263,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Comedy|Drama|Family,7.0999999,58,114492,200,257,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Adventure|Biography,6.9000001,47,84709,176,295,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Adventure|Sci-Fi,7.19999981,68,720645,1968,676,202,13,0,1,1,0,1,0,0,0,0,1,2,0,6,0
Action|Adventure|Sci-Fi,8.10000038,90,600886,1630,752,122,73,10,2,7,1,13,1,1,1,0,1,15,5,0,5
Crime|Drama|Mystery,8.10000038,74,410845,642,461,216,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0
Action|Adventure|Comedy,5.80000019,41,69769,136,178,2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biography|Crime|Drama,7.9000001,72,132550,337,357,443,8,1,0,0,1,1,0,1,0,1,0,2,0,1,0
Action|Adventure|Sci-Fi,6.30000019,42,333240,900,430,691,7,3,0,0,3,0,0,0,0,0,0,0,0,2,0
Drama,7.19999981,90,114518,302,365,1852,18,4,1,0,2,4,0,0,0,0,0,3,4,0,1
Adventure|Drama|Western,7.69999981,80,249184,730,493,1087,53,10,0,8,2,11,0,1,1,1,1,8,6,0,4
Drama|Romance,7.19999981,40,117199,365,156,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Adventure|Sci-Fi,7.80000019,72,410316,1183,599,742,11,1,0,2,0,3,0,0,1,0,0,1,0,3,0
Comedy|Romance,6.19999981,50,174314,179,244,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama|War,7.30000019,74,8327,49,133,4333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Comedy|Drama,7.30000019,67,21539,87,194,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Action|Adventure|Sci-Fi,6.4000001,51,175538,625,352,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Fantasy|Horror,6.0999999,21,164533,305,351,1333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Animation|Adventure|Comedy,6.69999981,0,37754,101,237,4196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Adventure|Comedy,8.10000038,65,574642,1140,614,53,15,0,2,0,0,4,1,1,0,1,0,2,0,2,0
Comedy|Drama,7.30000019,80,24222,143,247,0,11,1,0,2,0,1,0,0,0,0,0,0,0,0,7
Animation|Adventure|Comedy,7,63,170232,186,238,1515,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Action|Adventure|Sci-Fi,5.80000019,41,206975,760,378,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama|Horror|Sci-Fi,6.30000019,78,90727,639,460,1139,17,0,0,2,0,1,0,0,0,0,0,0,4,0,5
Comedy|Drama,7.0999999,82,4723,29,110,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Adventure|Mystery|Sci-Fi,7,65,468410,2346,780,183,4,1,0,1,0,1,0,0,1,0,0,0,0,0,1
Drama,8.10000038,62,332037,470,375,272,44,4,5,5,4,8,0,1,1,1,1,8,0,3,2
Adventure|Drama|Sci-Fi,7.80000019,96,604814,1906,743,503,72,10,4,11,1,10,1,1,1,0,0,13,6,2,4
Horror|Mystery|Thriller,7.5,68,319235,820,521,593,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Action|Biography|Drama,6.5,73,25489,111,274,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0
Action|Adventure|Sci-Fi,6.0999999,36,199541,335,289,977,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Comedy|Romance,6.80000019,75,224304,488,371,579,24,2,2,2,2,3,0,1,1,1,1,3,1,3,0
Action|Adventure|Mystery,7,54,400429,900,545,218,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Biography|Drama|Musical,8,48,57506,551,244,3,6,1,3,0,0,1,0,0,0,0,1,0,0,0,0
Comedy|Fantasy,6.30000019,39,139888,149,215,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animation|Action|Adventure,7.80000019,83,255573,472,442,444,21,1,1,3,0,2,0,1,0,0,0,5,2,1,0
Action|Fantasy|Horror,6.4000001,39,122196,279,246,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comedy|Crime,6.9000001,57,362383,390,341,868,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Biography|Drama,8,88,522594,642,478,841,73,12,7,14,4,11,1,1,1,0,1,9,3,0,7
Action|Adventure|Crime,7.5,48,349400,411,383,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama|History|Thriller,6.9000001,50,35247,137,288,4467,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Action|Adventure|Drama,6,52,133911,671,316,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comedy|Family,6.0999999,42,63928,144,152,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comedy|Drama|Romance,7.19999981,81,75975,145,262,2644,11,1,1,1,1,1,0,0,0,0,0,1,1,0,1
Action|Drama|Sci-Fi,6.5999999,61,350154,826,483,654,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Biography|Drama|Thriller,7.80000019,83,336695,534,495,1153,49,6,4,9,2,6,1,1,1,1,0,9,2,1,3
Drama|History|Romance,6.19999981,37,10083,68,120,4607,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0
Action|Fantasy|Horror,5.9000001,33,110274,464,213,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adventure|Biography|Drama,7.5999999,82,286908,446,450,1398,44,6,3,9,1,8,0,1,1,1,0,9,5,0,2
Drama|Romance|Sci-Fi,7,66,75080,234,245,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama|Romance,7.19999981,64,13463,80,93,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Drama|Music,6.30000019,45,15136,113,134,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Drama|Fantasy|Romance,6.19999981,52,70160,265,230,298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Drama,7.0999999,86,109644,407,548,1374,58,3,3,4,1,7,0,0,0,1,0,4,8,0,7
Drama|Romance,7,48,110621,182,222,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comedy|Romance,6.4000001,33,178162,205,203,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crime|Drama|Mystery,7.80000019,71,340858,637,519,424,23,5,2,2,0,2,1,1,1,1,1,8,0,0,0
Drama|War,7.19999981,72,119895,492,388,1909,23,6,2,5,0,7,0,1,0,0,0,5,0,0,2
Comedy|Drama|Romance,7.4000001,68,387288,296,310,150,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Action|Adventure|Family,7,56,262139,643,404,755,8,1,0,2,0,2,0,0,0,0,1,0,0,2,0
Comedy|Horror|Romance,6.9000001,59,190025,329,453,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horror|Mystery|Thriller,6.80000019,52,212487,765,447,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Crime|Thriller,7.30000019,67,292393,368,346,1273,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Action|Comedy|Romance,6.30000019,31,151569,240,241,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biography|Comedy|Drama,7.80000019,81,225229,403,435,147,32,5,4,5,2,7,1,1,0,1,0,2,0,0,0
Crime|Drama|Mystery,7.0999999,69,111890,188,288,872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Drama|Romance,6.69999981,57,20208,98,221,0,12,3,3,0,2,1,0,0,0,0,0,2,1,0,0
Drama|Romance,7.9000001,94,73078,192,449,3491,30,5,1,4,0,2,0,0,0,0,0,6,2,0,7
Comedy|Fantasy|Romance,7.69999981,81,311997,524,491,731,20,4,4,1,1,3,1,1,0,1,0,2,1,0,0
Drama|Romance,6.80000019,43,151987,165,212,1268,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Adventure|History,7.19999981,62,36135,64,149,2296,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Crime|Drama|Thriller,6.5,59,106453,272,338,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biography|Drama|Thriller,7.0999999,76,95538,226,293,1631,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Action|Adventure|Sci-Fi,5.4000001,40,145981,732,390,547,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Biography|Drama,7.5999999,81,5215,77,214,68,37,3,1,3,1,6,0,0,1,0,0,7,6,0,1
Animation|Adventure|Comedy,7,72,76711,178,333,2892,9,1,0,1,0,1,0,1,0,0,0,2,1,0,0
Action|Adventure|Sci-Fi,7.9000001,71,454993,759,588,380,9,0,0,0,0,4,0,0,0,0,0,3,0,0,1
Comedy|Romance,6.5999999,63,279983,198,237,567,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Comedy,6.69999981,48,161045,262,228,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Sci-Fi|Thriller,6.69999981,53,313314,466,361,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comedy|Fantasy,7,62,484518,624,457,983,8,1,0,0,0,3,0,0,0,0,0,3,0,1,0
Action|Adventure|Comedy,7.30000019,56,194235,372,369,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animation|Action|Adventure,7.9000001,76,232422,346,294,2108,12,1,1,2,0,1,0,1,0,0,0,3,1,1,0
Drama|Thriller,7.5999999,73,150608,325,373,198,12,1,1,0,1,2,0,0,1,0,0,6,0,0,1
Mystery|Sci-Fi|Thriller,7.0999999,72,294558,854,544,1308,8,0,0,0,0,4,0,0,0,0,0,2,0,0,0
Action|Comedy|Crime,6.5999999,41,209760,385,351,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biography|Drama,7,65,73510,220,386,2610,29,2,3,6,2,4,0,0,0,0,0,6,1,0,2
Drama|Fantasy|Romance,7.19999981,51,105358,217,216,499,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Comedy|Drama|Romance,8,89,195458,585,578,1752,72,10,6,12,3,11,1,1,1,0,1,13,4,0,4
Drama|Romance,8,67,366447,472,365,383,12,0,0,0,0,2,0,0,0,1,0,5,0,1,0
Drama|Family|Fantasy,7,67,110591,332,351,331,8,1,0,1,0,1,0,0,1,0,1,1,0,1,1
Adventure|Drama|Thriller,8,76,469177,1257,581,128,53,12,4,8,1,9,1,1,1,0,0,9,4,0,5
Action|Adventure|Sci-Fi,7,64,391850,1118,578,640,8,0,0,1,0,1,0,0,0,0,0,3,0,0,0
Adventure|Comedy|Drama,5.5999999,46,72742,208,381,2887,3,1,0,0,0,0,0,0,0,0,1,2,0,0,0
Crime|Mystery|Thriller,7.30000019,50,477812,645,391,199,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adventure|Drama|Fantasy,5.5,52,190181,334,322,335,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Animation|Crime|Family,7,63,8759,29,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Animation|Adventure|Comedy,6.5,56,16936,71,144,41,7,1,1,0,0,2,0,0,0,0,0,2,0,0,0
Action|Comedy|Fantasy,5.5999999,30,42988,225,137,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animation|Adventure|Comedy,7.5,62,297173,286,308,1449,12,2,1,2,0,2,0,1,0,0,0,1,1,2,0
Biography|Drama|History,6.0999999,75,7427,53,151,4937,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Action|Drama|Sci-Fi,7,84,191904,529,491,596,10,0,0,0,0,3,0,0,0,0,0,3,2,0,0
Drama|Musical|Romance,7.5999999,63,251377,856,490,371,63,8,4,9,4,11,1,1,1,0,1,17,1,0,4
Comedy|Crime,7,44,327208,306,289,713,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Action|Sci-Fi,6.69999981,51,190465,562,330,858,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Action|Adventure|Drama,6.0999999,57,235419,713,420,565,5,2,0,1,0,0,0,0,0,0,1,0,0,3,0
Crime|Drama|Mystery,6.19999981,45,24878,96,157,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adventure|Comedy|Drama,7.80000019,84,247320,376,489,673,35,1,1,1,0,5,0,1,0,1,1,11,4,0,0
Drama|Romance,6.69999981,71,48930,152,205,1555,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comedy|Romance,6.19999981,59,106447,248,285,1751,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Comedy|Drama|Romance,6.9000001,55,52192,52,19,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animation|Adventure|Comedy,7.80000019,72,282505,349,378,1409,12,1,1,1,0,1,0,1,0,0,0,3,1,0,0
Drama|Romance,6.5999999,63,73975,228,326,940,16,4,1,6,0,2,0,0,1,0,1,3,0,0,1
Action|Mystery|Sci-Fi,6.80000019,57,325748,531,297,740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Drama|History|Thriller,7.4000001,95,222158,645,561,790,55,5,4,5,1,5,1,1,1,1,1,12,5,0,3
Comedy|Crime|Drama,6.69999981,81,67166,247,411,1179,21,2,1,0,0,4,0,0,1,0,1,1,2,0,1
Drama|Sport,7.4000001,57,160644,289,310,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama|Romance|Sci-Fi,8,90,375711,772,581,364,43,5,3,0,0,6,0,1,1,1,1,8,6,0,2
Crime|Drama,7.30000019,90,369474,761,538,421,67,10,7,10,2,13,1,1,1,1,1,9,4,0,3
Biography|Drama|Sport,7.19999981,59,109631,364,325,569,7,3,0,0,1,4,0,0,1,0,0,0,0,0,1
Animation|Comedy|Crime,7.9000001,86,12940,35,98,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Crime|Drama|Thriller,7.30000019,68,194321,386,418,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama|War,7.0999999,84,6062,28,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Adventure|Comedy|Drama,7.69999981,0,94058,278,436,2949,43,6,5,3,2,6,0,1,0,1,1,12,0,0,3
Crime|Drama,7.4000001,68,18542,47,239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama|Mystery,8.39999962,95,160384,270,354,1421,17,2,1,1,0,1,0,0,0,0,0,2,2,0,5
Adventure|Mystery|Sci-Fi,6.69999981,48,353439,722,463,343,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0
Action|Adventure|Sci-Fi,7.80000019,70,523033,757,580,548,7,1,0,0,0,2,0,0,1,0,0,1,0,3,0
Drama|Western,8.39999962,81,1003046,1208,769,240,27,5,5,5,0,2,0,1,1,0,0,2,1,0,1
Adventure|Family|Fantasy,5.9000001,39,89490,204,185,1391,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Crime|Drama|Thriller,7.69999981,68,187721,343,356,1162,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Action|Horror|Sci-Fi,5.4000001,39,108238,427,239,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama|Mystery|Sci-Fi,8.19999981,81,225370,1494,526,9,31,5,0,7,0,7,0,0,1,0,1,2,1,0,1
Drama|Thriller,7.19999981,68,54679,166,245,26,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0
Animation|Adventure|Family,8.19999981,85,30904,87,149,2782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Biography|Comedy|Drama,7.19999981,79,37113,128,335,0,12,1,2,1,2,2,0,0,0,0,0,0,2,0,1
Action|Adventure|Sci-Fi,6.69999981,53,332884,1074,511,339,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Crime|Drama,7.4000001,48,144097,284,277,1714,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Action|Adventure|Sci-Fi,8,74,533544,758,544,399,8,1,0,1,1,0,0,0,0,0,0,4,0,2,0
Crime|Drama|History,8.10000038,93,241566,443,484,223,51,6,3,3,2,8,1,1,0,1,0,8,4,0,3
Action|Crime|Thriller,7.0999999,61,308904,452,409,601,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0
Drama|Thriller,7.30000019,76,271373,495,451,1476,7,2,1,0,1,2,0,0,1,1,0,0,1,0,0
Comedy|Drama,6.0999999,72,111378,285,323,1103,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Drama,7.4000001,76,139989,264,371,1621,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0
Adventure|Drama|Family,6.80000019,57,75012,267,267,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Action|Adventure|Mystery,7.5999999,76,514025,708,508,483,11,0,1,0,0,3,0,0,0,0,1,2,0,1,1
Adventure|Sci-Fi|Thriller,6.69999981,64,320995,593,413,662,5,0,1,0,0,2,0,0,0,0,1,1,0,0,0
Action|Adventure|Sci-Fi,6.5999999,65,189665,397,400,360,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Comedy|Romance,5.0999999,36,87626,158,202,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Biography|Drama,8.10000038,75,328676,480,394,935,18,0,2,4,2,4,0,0,0,0,0,4,0,0,1
Drama|Music,7.4000001,62,107045,201,282,1113,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1
Action|Adventure|Fantasy,7.0999999,54,430511,540,493,897,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Comedy|Music|Romance,7.19999981,66,221107,254,223,325,4,0,0,0,0,1,0,0,0,0,0,2,0,1,0
History,4.19999981,0,507,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Comedy|Drama,7.5,82,16470,47,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Animation|Biography|Drama,7.80000019,83,47435,125,308,3558,13,1,1,0,0,1,0,0,0,0,0,2,5,0,0
Action|Adventure|Sci-Fi,8.10000038,76,721743,1113,661,138,23,2,0,2,0,5,0,0,1,1,1,7,0,2,0
Action|Adventure|Drama,6.9000001,87,62013,319,348,2089,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0
Drama|Music|Romance,7.80000019,71,31225,59,200,2228,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Biography|Drama|History,8.10000038,96,465646,714,601,457,100,9,7,10,4,13,1,1,1,0,1,19,8,0,9
Action|Adventure|Fantasy,6.30000019,48,7486,56,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama|Music,7.4000001,92,102948,323,539,1720,38,2,3,3,0,4,0,0,1,0,0,8,6,0,3
Action|Crime|Sport,5.30000019,34,41371,189,172,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama,7.4000001,81,18723,41,232,4264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Biography|Drama,7.19999981,82,110782,338,423,751,33,2,4,3,2,3,0,0,0,1,0,3,4,0,6
Biography|Drama|Thriller,8.10000038,73,511321,634,456,217,45,8,5,9,3,6,1,1,1,1,1,6,0,0,5
Action|Adventure|Fantasy,6.4000001,36,44969,286,243,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animation|Adventure|Comedy,8.19999981,94,388047,796,544,372,34,2,1,2,0,3,0,1,0,0,0,8,3,2,1
Crime|Drama,5.30000019,63,112039,562,445,750,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Adventure|Drama,7.5999999,79,329334,620,524,1095,8,1,0,1,0,2,0,0,1,0,0,2,0,0,1
Drama,8.30000019,76,185009,257,352,799,7,1,1,1,0,1,0,0,0,0,0,1,1,0,1
Action|Adventure|Sci-Fi,5.69999981,32,249971,931,384,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adventure|Comedy,7.0999999,58,28557,43,143,2933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama|History|War,8.5,71,51138,246,257,14,32,6,3,5,2,7,0,1,1,0,0,5,0,0,2
Drama|Fantasy,7.30000019,86,71897,273,664,4553,25,4,0,1,0,3,0,1,0,0,1,5,3,0,2
Biography|Comedy|Drama,7.5,65,123256,314,411,1892,22,1,1,5,1,4,0,1,1,0,1,4,0,0,2
Action|Crime|Drama,7.4000001,51,104713,264,276,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Biography|Drama,7.30000019,72,341092,923,494,423,18,6,0,2,0,2,1,1,1,1,0,3,0,0,0
Adventure|Comedy|Drama,6,69,106382,792,325,597,22,3,3,2,1,5,0,0,1,0,1,6,0,0,2
Horror|Sci-Fi|Thriller,5.69999981,41,150051,588,370,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comedy,5.4000001,19,111737,262,138,787,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Comedy|Romance,6,39,108326,194,198,1219,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Drama|Romance,7.9000001,94,101404,271,409,2410,12,1,1,0,0,1,0,0,0,1,0,2,3,0,0
Animation|Action|Adventure,7.9000001,74,296501,441,389,586,10,1,1,1,0,1,0,1,0,0,0,3,1,0,0
Crime|Drama|Mystery,8.10000038,79,608769,1150,576,86,39,1,4,2,1,6,0,1,1,1,1,8,3,1,1
Adventure|Comedy|Drama,8.10000038,88,508058,656,542,260,73,9,4,11,1,11,1,1,1,1,1,17,6,0,5
Comedy,5.69999981,31,12016,81,102,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animation|Adventure|Comedy,7.5,74,438504,927,417,283,22,2,2,3,0,2,0,1,0,0,0,5,1,1,0
Action|Thriller,6.5,41,210461,705,362,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biography|Drama|History,7.0999999,60,22175,108,212,0,7,1,3,0,0,1,0,0,0,0,0,0,0,0,2
Adventure|Biography|Drama,7.0999999,76,92465,257,351,840,12,2,1,1,1,2,0,0,0,1,1,2,0,0,0
Adventure|Fantasy,7.4000001,59,373125,815,425,495,12,1,0,1,1,2,0,0,0,0,1,6,0,0,0
Drama|Romance|Thriller,4.0999999,46,229232,1379,369,109,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0
Action|Adventure|Thriller,6.0999999,35,133235,357,324,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama,7.30000019,78,156398,396,420,2076,27,3,2,3,1,2,0,1,1,1,1,3,3,0,4
Action|Drama|Thriller,6.4000001,52,169764,438,340,1140,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Drama,7.69999981,86,59670,127,280,2341,11,1,1,1,0,1,0,0,0,0,0,1,1,0,3
Crime|Drama,6.80000019,48,5208,59,158,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Comedy|Drama,7.0999999,51,151093,334,246,507,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Action|Adventure|Thriller,6.80000019,60,297783,1019,619,246,7,1,1,0,0,2,0,0,1,0,0,2,0,0,0
Animation|Adventure|Comedy,8.69999981,81,73974,293,295,25,19,2,2,1,0,2,0,1,1,0,0,3,1,0,0
Drama|Romance,7.5,87,88755,242,364,310,37,3,1,6,1,5,0,1,0,0,1,9,3,0,4
Action|Adventure|Thriller,7.4000001,75,248632,449,472,448,8,0,0,0,1,3,0,0,0,0,0,3,0,0,1
Comedy|Crime|Drama,6.5999999,56,159964,228,282,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Comedy,5.80000019,34,15330,42,74,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Adventure|Sci-Fi,7.4000001,66,494557,1124,648,220,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Drama,7.5,85,13882,74,124,56,19,4,2,0,2,4,0,0,0,1,0,2,3,0,0
Drama|Mystery|Thriller,6.69999981,74,34119,148,190,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animation|Comedy|Drama,7.30000019,88,41612,159,347,1227,16,1,1,0,0,1,0,1,0,0,0,3,1,0,0
Action|Crime|Thriller,6.30000019,38,52584,154,175,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drama|Romance,7.19999981,95,73753,245,417,801,69,6,5,9,2,9,0,0,0,1,1,10,6,0,7
Adventure|Horror,5.4000001,38,24494,173,291,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comedy|Crime|Thriller,6.30000019,42,90688,218,231,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Adventure|Western,7,54,88471,297,314,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biography|Drama,7.5999999,77,78805,238,356,3200,21,4,3,4,1,2,0,0,0,0,1,3,0,0,5
Drama,6.5999999,56,90841,273,320,425,9,1,2,0,0,3,0,0,1,0,1,0,0,0,0
Biography|Drama|History,6.80000019,94,19358,168,263,4756,20,4,0,4,0,2,0,0,0,0,0,3,2,0,7
Action|Adventure|Fantasy,8.10000038,81,627665,4059,814,75,23,5,0,4,0,1,0,0,1,0,1,12,0,0,0
Comedy|Drama,6.5999999,42,71128,137,180,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action|Adventure|Fantasy,7.5,85,303155,4375,576,19,11,4,0,2,0,0,0,0,1,0,1,3,0,0,1
Drama|Mystery|Sci-Fi,8.30000019,81,131024,709,514,4,59,8,2,9,1,10,1,1,1,1,0,11,6,0,2
Drama|Family,8.10000038,66,24346,122,173,65,6,1,0,1,0,3,0,0,0,0,0,1,0,0,1
Drama|Romance,7.19999981,60,15686,86,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comedy|Romance|Western,6.0999999,44,141084,422,307,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comedy|Drama|Romance,7.80000019,88,420750,1122,593,295,87,9,7,10,4,13,1,1,1,0,1,16,4,0,7
Animation|Drama|Fantasy,8.10000038,89,21026,80,168,0,8,1,0,0,0,0,0,0,0,0,0,1,2,0,1
Crime|Drama|Western,7.69999981,88,63359,218,310,69,30,4,3,3,1,6,0,1,1,1,0,3,3,0,1
Drama|Music,8.5,88,443341,770,541,89,34,5,1,5,1,4,0,1,0,1,0,4,4,0,4
Drama|Romance,7.80000019,69,262538,554,326,681,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0
